id,customer_id,product_id,sale_amount,sale_date
91753,5186,100,629.22,2023-10-01
91754,6537,532,960.42,2023-12-02
91755,8919,814,691.65,2023-12-13
91756,9279,575,264.39,2023-06-01
91757,9473,827,341.02,2023-07-17
91758,1840,850,724.83,2023-12-16
91759,5401,831,265.67,2023-11-04
91760,7205,510,664.84,2023-06-12
91761,1379,8,961.78,2023-02-17
91762,6074,133,327.27,2023-03-07
91763,2949,985,192.28,2023-05-30
91764,4162,603,337.54,2023-07-12
91765,10594,238,532.52,2023-01-09
91766,1233,143,952.95,2023-11-18
91767,5832,709,794.60,2023-06-24
91768,10429,682,198.41,2023-11-30
91769,2664,437,533.78,2023-01-29
91770,10670,855,460.16,2023-12-17
91771,6602,104,457.21,2023-10-28
91772,7478,744,221.42,2023-03-17
91773,7563,748,773.80,2023-07-15
91774,3785,355,581.71,2023-01-16
91775,7723,44,909.33,2023-03-31
91776,8895,536,644.92,2023-01-17
91777,2904,610,849.71,2023-07-13
91778,5818,524,354.09,2023-06-22
91779,2119,264,391.47,2023-12-08
91780,2907,167,687.43,2023-03-23
91781,4612,285,99.74,2023-12-30
91782,9325,909,838.75,2023-06-14
91783,9214,599,912.25,2023-12-07
91784,5596,776,105.15,2023-02-27
91785,10732,62,677.53,2023-01-11
91786,5957,53,98.40,2023-04-15
91787,8899,565,813.58,2023-12-04
91788,2886,248,232.51,2023-04-23
91789,9429,872,755.13,2023-02-23
91790,8580,760,96.56,2023-12-12
91791,4960,190,735.58,2023-01-19
91792,5099,128,37.18,2023-03-31
91793,10719,899,262.73,2023-01-03
91794,1380,625,50.04,2023-12-23
91795,6441,234,970.87,2023-11-27
91796,5628,215,632.21,2023-10-28
91797,7245,899,12.10,2023-06-10
91798,6364,88,700.36,2023-02-20
91799,8688,606,686.86,2023-02-04
91800,7867,144,290.46,2023-11-01
91801,6751,443,4.60,2023-10-23
91802,9771,534,960.45,2023-04-16
91803,2822,593,232.50,2023-02-02
91804,9303,101,371.27,2023-01-22
91805,2767,560,544.28,2023-05-20
91806,9878,401,275.14,2023-12-23
91807,8023,967,67.81,2023-02-06
91808,3194,681,283.21,2023-04-15
91809,8210,141,819.69,2023-01-14
91810,2072,253,523.75,2023-09-27
91811,7478,143,833.84,2023-08-03
91812,5811,5,48.76,2023-08-22
91813,2895,965,179.62,2023-11-26
91814,7732,304,313.96,2023-07-02
91815,5289,972,500.94,2023-12-12
91816,10612,655,446.48,2023-11-18
91817,5764,106,635.70,2023-09-24
91818,10664,384,287.97,2023-09-03
91819,5889,703,233.88,2023-04-28
91820,1975,723,324.43,2023-02-02
91821,2293,259,98.99,2023-06-01
91822,3312,914,763.40,2023-12-15
91823,6842,490,993.66,2023-01-07
91824,3575,73,618.33,2023-08-05
91825,9021,649,726.16,2023-02-18
91826,9087,251,869.75,2023-03-06
91827,8106,477,512.50,2023-11-16
91828,4520,158,933.82,2023-08-16
91829,9935,925,386.13,2023-03-02
91830,4689,512,186.42,2023-10-08
91831,7439,530,609.76,2023-01-12
91832,3886,884,863.42,2023-01-23
91833,9099,831,137.11,2023-03-29
91834,9680,832,550.96,2023-09-04
91835,7926,962,689.17,2023-11-22
91836,1030,269,42.10,2023-06-18
91837,9839,739,571.84,2023-06-08
91838,9207,835,75.18,2023-07-21
91839,5559,115,829.63,2023-10-19
91840,1853,539,463.08,2023-05-02
91841,9544,198,100.31,2023-12-20
91842,4196,80,818.38,2023-01-28
91843,3040,265,731.78,2023-07-31
91844,4791,37,849.49,2023-05-10
91845,1896,802,335.58,2023-07-09
91846,9354,271,604.01,2023-09-19
91847,2643,108,327.80,2023-02-18
91848,3244,40,55.85,2023-10-20
91849,2088,166,223.23,2023-12-05
91850,2169,640,680.98,2023-08-08
91851,1659,308,249.57,2023-05-06
91852,3959,287,93.68,2023-08-21
91853,7520,51,196.00,2023-12-21
91854,5590,588,982.89,2023-12-19
91855,6018,340,918.29,2023-02-17
91856,4839,356,744.27,2023-08-21
91857,6838,2,92.52,2023-01-24
91858,10037,531,139.07,2023-05-20
91859,8665,450,566.25,2023-04-05
91860,10675,249,124.91,2023-06-08
91861,6040,281,872.54,2023-05-24
91862,8703,549,411.62,2023-04-15
91863,4634,113,93.58,2023-03-18
91864,1420,553,637.44,2023-10-29
91865,2308,690,974.56,2023-10-08
91866,2235,956,876.14,2023-08-27
91867,9175,375,106.60,2023-04-14
91868,6275,961,915.39,2023-09-05
91869,6769,191,660.21,2023-04-29
91870,4072,458,230.86,2023-11-17
91871,7334,18,952.93,2023-11-02
91872,7636,830,966.19,2023-03-15
91873,5190,119,126.10,2023-11-03
91874,6658,228,131.97,2023-08-25
91875,7645,862,804.91,2023-01-03
91876,6599,789,102.74,2023-01-31
91877,6437,854,254.72,2023-05-30
91878,3014,506,260.33,2023-02-19
91879,3032,381,454.38,2023-11-19
91880,1513,360,157.27,2023-10-09
91881,9988,893,650.18,2023-07-29
91882,7835,163,671.65,2023-05-03
91883,4322,166,550.89,2023-10-01
91884,6268,804,914.88,2023-09-26
91885,1098,390,359.21,2023-05-17
91886,2528,131,345.38,2023-06-16
91887,10604,280,318.63,2023-03-13
91888,9174,334,494.29,2023-08-06
91889,10865,276,876.02,2023-11-17
91890,1902,840,974.94,2023-12-11
91891,2394,57,421.17,2023-04-28
91892,7226,857,886.04,2023-06-26
91893,5923,581,166.54,2023-06-06
91894,3917,765,602.86,2023-07-16
91895,6704,505,811.05,2023-07-22
91896,3028,848,661.33,2023-09-11
91897,10465,960,763.18,2023-07-10
91898,8246,266,820.93,2023-07-15
91899,6609,601,590.50,2023-05-18
91900,5229,66,878.89,2023-07-12
91901,9256,391,918.73,2023-02-19
91902,10842,463,520.20,2023-11-22
91903,9359,566,154.43,2023-12-29
91904,9460,532,986.20,2023-09-06
91905,9509,211,20.20,2023-03-12
91906,10903,775,952.67,2023-06-09
91907,8582,28,760.41,2023-12-30
91908,3100,220,910.41,2023-01-07
91909,6770,382,640.93,2023-06-28
91910,6924,147,291.50,2023-07-28
91911,2780,929,254.78,2023-05-26
91912,8476,960,107.95,2023-07-08
91913,8582,96,113.07,2023-11-10
91914,6315,936,697.59,2023-01-25
91915,5552,489,51.04,2023-04-07
91916,4036,600,98.21,2023-08-13
91917,3968,74,719.26,2023-11-09
91918,1395,418,358.75,2023-07-18
91919,9328,163,201.07,2023-08-12
91920,4636,203,879.48,2023-07-30
91921,2922,218,16.41,2023-12-15
91922,8630,318,626.48,2023-09-29
91923,5017,463,97.35,2023-06-29
91924,9474,885,382.71,2023-09-06
91925,10082,647,277.84,2023-09-15
91926,4417,2,557.97,2023-02-28
91927,5567,134,162.23,2023-11-15
91928,8254,680,931.06,2023-11-16
91929,5678,270,864.42,2023-10-04
91930,7433,151,91.52,2023-06-18
91931,2772,517,508.88,2023-10-09
91932,2668,30,407.18,2023-06-24
91933,5234,806,219.91,2023-09-20
91934,10055,509,776.43,2023-06-08
91935,9636,261,462.24,2023-08-29
91936,5309,639,547.75,2023-10-17
91937,6067,5,168.51,2023-11-26
91938,10198,719,207.06,2023-01-18
91939,10419,286,967.08,2023-10-06
91940,3389,501,485.22,2023-12-15
91941,5229,597,797.61,2023-02-13
91942,4343,447,762.72,2023-09-03
91943,10439,3,827.54,2023-11-26
91944,2389,304,847.88,2023-02-15
91945,5491,17,76.41,2023-05-31
91946,4001,724,127.09,2023-08-31
91947,8640,725,44.98,2023-09-22
91948,6935,845,837.39,2023-08-11
91949,4683,945,794.30,2023-07-16
91950,5897,300,734.73,2023-11-19
91951,9441,330,11.20,2023-09-05
91952,6864,660,392.99,2023-08-27
91953,9196,236,295.48,2023-10-27
91954,5915,154,981.15,2023-09-23
91955,5518,363,178.33,2023-04-07
91956,8743,219,519.90,2023-08-22
91957,2678,506,359.30,2023-03-27
91958,6351,435,660.14,2023-06-03
91959,6048,699,971.00,2023-01-23
91960,2170,260,801.35,2023-06-10
91961,2635,373,349.10,2023-08-02
91962,4140,486,648.21,2023-08-04
91963,4802,363,500.50,2023-06-02
91964,10885,648,252.28,2023-08-30
91965,9124,64,363.48,2023-05-04
91966,2669,493,395.28,2023-02-22
91967,4273,343,175.01,2023-12-22
91968,5825,491,153.37,2023-06-07
91969,3722,790,573.41,2023-03-27
91970,7756,494,143.77,2023-04-30
91971,3524,409,683.95,2023-11-08
91972,7186,636,658.42,2023-12-24
91973,7213,262,347.50,2023-02-02
91974,4103,675,175.56,2023-08-22
91975,5541,669,641.99,2023-08-22
91976,1766,764,107.81,2023-03-24
91977,6006,241,476.50,2023-08-04
91978,6602,629,897.31,2023-01-31
91979,1069,250,725.19,2023-05-19
91980,10600,297,220.90,2023-09-06
91981,4270,467,860.80,2023-04-19
91982,4743,443,780.91,2023-02-10
91983,1386,363,283.74,2023-11-13
91984,2546,143,450.78,2023-11-30
91985,5440,978,495.48,2023-12-26
91986,8402,563,852.93,2023-02-06
91987,1813,118,34.11,2023-08-26
91988,2411,505,838.24,2023-06-11
91989,7466,311,572.50,2023-11-09
91990,8163,376,794.08,2023-08-02
91991,2072,197,907.90,2023-09-13
91992,2851,709,449.26,2023-10-13
91993,9945,576,252.70,2023-11-29
91994,3600,449,201.10,2023-07-07
91995,1062,844,995.25,2023-04-21
91996,3555,276,519.54,2023-12-08
91997,3292,602,455.21,2023-03-24
91998,9154,109,41.10,2023-12-09
91999,7294,75,963.16,2023-06-21
92000,6389,456,568.23,2023-01-01
92001,2126,650,728.41,2023-08-02
92002,9666,442,380.74,2023-05-18
92003,7012,45,256.67,2023-07-26
92004,1186,878,763.98,2023-05-07
92005,5525,197,572.86,2023-01-02
92006,3345,431,248.70,2023-08-20
92007,6914,662,557.96,2023-09-21
92008,1151,274,606.41,2023-09-15
92009,5570,385,797.89,2023-08-24
92010,6242,164,836.97,2023-05-07
92011,10251,238,236.26,2023-12-29
92012,9105,728,607.80,2023-01-05
92013,6812,605,334.22,2023-07-19
92014,6967,644,677.65,2023-07-12
92015,9723,52,951.72,2023-04-08
92016,8829,519,131.11,2023-07-05
92017,1697,169,474.21,2023-10-16
92018,6685,976,257.63,2023-01-07
92019,4728,430,12.83,2023-03-31
92020,7927,14,960.07,2023-03-28
92021,9499,876,550.99,2023-11-21
92022,10959,481,812.08,2023-04-14
92023,5518,164,125.16,2023-12-22
92024,7170,483,935.56,2023-02-24
92025,8338,68,569.02,2023-08-10
92026,5004,675,784.61,2023-12-26
92027,8406,295,852.84,2023-04-28
92028,4173,666,68.82,2023-09-30
92029,4914,986,246.12,2023-01-06
92030,8124,636,151.05,2023-08-05
92031,9528,613,151.68,2023-12-29
92032,8392,869,356.90,2023-03-18
92033,7994,129,730.88,2023-08-12
92034,2732,732,791.83,2023-08-12
92035,6471,801,84.14,2023-04-29
92036,5207,422,33.23,2023-01-23
92037,10489,769,184.92,2023-04-28
92038,7606,413,738.12,2023-03-18
92039,8789,298,880.13,2023-10-08
92040,9699,660,365.11,2023-12-15
92041,8581,623,979.37,2023-03-05
92042,1273,278,582.58,2023-12-08
92043,6546,388,768.49,2023-01-27
92044,2882,639,310.45,2023-09-27
92045,10964,390,861.06,2023-07-13
92046,3290,813,423.62,2023-01-25
92047,3330,114,797.09,2023-11-02
92048,1811,862,69.62,2023-07-24
92049,9341,493,984.74,2023-05-05
92050,9924,965,235.83,2023-01-21
92051,6926,760,393.01,2023-04-30
92052,1704,308,20.56,2023-06-24
92053,2718,687,670.84,2023-12-03
92054,1026,656,216.95,2023-10-05
92055,6266,512,154.85,2023-09-01
92056,10019,224,790.54,2023-08-29
92057,4455,840,987.79,2023-12-24
92058,9195,823,886.95,2023-07-13
92059,6960,499,896.99,2023-08-15
92060,2246,650,515.98,2023-02-05
92061,10135,961,563.22,2023-10-08
92062,2347,932,972.97,2023-01-04
92063,5903,387,784.57,2023-06-06
92064,5654,318,423.80,2023-12-26
92065,1383,671,158.94,2023-06-14
92066,8130,522,399.17,2023-01-06
92067,2760,12,261.80,2023-06-23
92068,9675,552,640.23,2023-02-05
92069,10875,758,312.14,2023-06-18
92070,5413,892,223.91,2023-07-27
92071,5574,155,523.37,2023-11-27
92072,2234,639,29.30,2023-09-17
92073,10614,536,569.10,2023-07-02
92074,2195,779,544.89,2023-10-29
92075,3956,933,756.70,2023-04-12
92076,6015,566,930.32,2023-12-01
92077,6956,345,13.73,2023-05-24
92078,7957,658,744.32,2023-11-30
92079,5639,427,432.87,2023-01-15
92080,9800,99,310.15,2023-05-01
92081,2725,678,622.25,2023-11-15
92082,1823,537,547.14,2023-02-23
92083,1325,874,158.01,2023-11-12
92084,5494,701,199.73,2023-08-25
92085,6857,392,473.59,2023-09-19
92086,9721,362,316.13,2023-11-08
92087,9447,688,593.58,2023-05-27
92088,2811,415,790.57,2023-08-17
92089,9273,28,643.77,2023-07-24
92090,9834,47,547.96,2023-04-15
92091,8747,764,709.64,2023-04-15
92092,8057,893,883.47,2023-08-23
92093,2832,758,732.82,2023-01-17
92094,9904,181,772.55,2023-12-06
92095,4350,911,373.47,2023-10-24
92096,1186,851,326.80,2023-11-29
92097,2055,928,788.07,2023-07-05
92098,3308,14,3.71,2023-09-03
92099,3304,172,110.63,2023-01-10
92100,3373,20,190.28,2023-12-01
92101,7067,111,292.78,2023-10-09
92102,4193,716,152.70,2023-10-28
92103,8368,460,202.68,2023-06-29
92104,5358,643,384.30,2023-12-12
92105,2446,271,943.63,2023-09-04
92106,9068,968,178.99,2023-03-30
92107,8935,6,784.52,2023-05-23
92108,3520,708,354.23,2023-01-05
92109,8420,651,328.80,2023-11-14
92110,10946,428,439.12,2023-05-03
92111,8245,237,467.85,2023-09-01
92112,8527,757,787.51,2023-02-27
92113,2401,132,222.26,2023-07-22
92114,8751,519,813.20,2023-10-29
92115,8649,255,444.69,2023-01-13
92116,4780,33,288.46,2023-09-27
92117,8515,446,982.73,2023-08-09
92118,9783,794,447.20,2023-06-27
92119,9764,486,552.34,2023-05-23
92120,2500,979,574.68,2023-02-16
92121,4884,640,260.01,2023-02-18
92122,8554,829,90.97,2023-10-25
92123,10738,85,756.63,2023-09-30
92124,1704,669,877.78,2023-06-26
92125,3559,882,646.06,2023-12-07
92126,4413,212,1.28,2023-11-05
92127,4869,482,783.51,2023-10-08
92128,8422,932,900.38,2023-01-01
92129,5827,262,235.31,2023-10-28
92130,4356,151,676.16,2023-11-23
92131,1664,744,777.78,2023-09-23
92132,4428,394,373.03,2023-07-07
92133,7038,747,40.84,2023-09-20
92134,10449,827,483.41,2023-03-01
92135,4975,239,914.54,2023-02-06
92136,3548,227,871.51,2023-11-16
92137,9647,904,721.85,2023-04-20
92138,2692,483,820.28,2023-12-27
92139,10694,97,528.06,2023-05-25
92140,8541,321,521.48,2023-01-05
92141,5963,43,636.86,2023-08-24
92142,5908,796,578.48,2023-12-16
92143,2015,851,53.00,2023-02-16
92144,9553,866,681.69,2023-03-24
92145,1421,647,468.32,2023-01-11
92146,2589,222,973.21,2023-11-15
92147,4698,632,367.18,2023-01-07
92148,10739,773,981.25,2023-11-29
92149,7359,621,440.11,2023-07-22
92150,8979,581,922.29,2023-10-08
92151,8742,640,544.42,2023-09-06
92152,3363,124,523.76,2023-07-08
92153,5779,937,725.07,2023-04-14
92154,5495,514,603.81,2023-11-23
92155,4156,142,215.56,2023-07-22
92156,8244,355,857.73,2023-03-25
92157,1560,154,257.21,2023-08-16
92158,1291,493,404.39,2023-06-16
92159,4607,947,400.81,2023-12-19
92160,8035,1,560.45,2023-01-05
92161,6843,397,314.62,2023-05-10
92162,10854,494,151.51,2023-07-21
92163,7287,510,355.34,2023-09-08
92164,7629,149,550.36,2023-08-11
92165,1168,341,440.88,2023-02-20
92166,1599,384,542.21,2023-11-24
92167,3540,231,696.04,2023-08-09
92168,8433,294,810.87,2023-09-22
92169,9806,464,384.48,2023-09-19
92170,8225,138,504.85,2023-05-09
92171,9384,119,184.05,2023-09-20
92172,5350,243,933.86,2023-09-29
92173,1393,878,876.01,2023-04-20
92174,4084,623,350.06,2023-06-02
92175,10972,837,501.50,2023-01-23
92176,2011,843,489.44,2023-03-23
92177,9790,86,802.53,2023-12-26
92178,4399,983,959.29,2023-06-08
92179,2231,682,414.09,2023-09-23
92180,7059,619,75.98,2023-05-08
92181,10500,939,537.51,2023-02-02
92182,2909,318,780.21,2023-08-23
92183,1619,439,660.19,2023-03-05
92184,1218,70,250.19,2023-06-23
92185,1408,156,951.37,2023-11-21
92186,3693,31,55.54,2023-12-23
92187,8790,822,304.82,2023-09-18
92188,10015,918,632.93,2023-03-21
92189,10362,385,117.42,2023-10-17
92190,10726,72,995.53,2023-10-23
92191,1405,221,18.19,2023-06-26
92192,4779,25,721.67,2023-07-08
92193,9749,561,988.08,2023-02-03
92194,7911,513,999.29,2023-09-02
92195,7725,183,387.97,2023-02-21
92196,8439,226,234.34,2023-09-26
92197,9365,982,232.10,2023-08-11
92198,6274,503,495.25,2023-03-25
92199,7485,98,949.64,2023-03-14
92200,2615,68,680.44,2023-11-15
92201,1433,167,553.01,2023-07-17
92202,6354,2,72.52,2023-12-20
92203,9322,195,282.04,2023-10-29
92204,3167,481,779.54,2023-08-24
92205,2551,525,192.35,2023-06-18
92206,5026,316,299.06,2023-01-21
92207,5650,35,953.28,2023-01-24
92208,6937,213,508.34,2023-01-03
92209,7023,124,627.32,2023-04-20
92210,4789,11,102.24,2023-01-12
92211,4676,328,499.44,2023-04-30
92212,3796,728,837.09,2023-12-05
92213,1447,107,357.27,2023-04-11
92214,9579,935,791.22,2023-11-10
92215,4067,194,685.34,2023-01-26
92216,7010,723,942.07,2023-10-05
92217,5353,386,743.63,2023-02-23
92218,8135,598,545.13,2023-12-02
92219,3033,11,883.28,2023-10-20
92220,8145,662,769.24,2023-09-08
92221,3493,566,425.40,2023-12-24
92222,2913,934,229.67,2023-11-03
92223,5450,415,159.71,2023-02-06
92224,2331,656,945.12,2023-11-20
92225,3896,204,918.44,2023-07-05
92226,6060,695,440.30,2023-11-01
92227,5133,982,386.60,2023-05-28
92228,3848,752,608.20,2023-12-14
92229,9967,609,581.99,2023-07-22
92230,2794,72,983.72,2023-09-01
92231,1522,670,822.83,2023-06-29
92232,8038,235,974.25,2023-03-01
92233,6557,35,710.94,2023-07-17
92234,10892,920,370.84,2023-12-16
92235,7672,412,240.15,2023-01-08
92236,1648,143,816.11,2023-09-26
92237,9326,15,801.87,2023-09-05
92238,5896,349,659.24,2023-05-03
92239,6960,724,508.85,2023-02-09
92240,7522,814,698.08,2023-05-04
92241,8959,435,711.93,2023-05-10
92242,8896,197,581.82,2023-11-04
92243,2505,305,188.28,2023-03-04
92244,2534,86,952.99,2023-08-01
92245,4187,439,35.88,2023-04-30
92246,5537,129,750.29,2023-10-19
92247,4436,369,815.29,2023-08-09
92248,5637,972,647.84,2023-09-19
92249,7713,1,157.09,2023-10-16
92250,6979,67,37.51,2023-05-06
92251,8116,298,87.94,2023-09-17
92252,1203,351,194.35,2023-05-21
92253,4353,709,963.68,2023-10-29
92254,3563,265,103.89,2023-02-18
92255,3072,647,588.25,2023-07-08
92256,1971,421,698.60,2023-01-16
92257,8058,242,498.75,2023-03-27
92258,2314,896,396.28,2023-05-31
92259,6628,864,237.88,2023-12-16
92260,8558,116,292.60,2023-01-22
92261,6212,599,669.51,2023-03-14
92262,10796,357,137.92,2023-08-13
92263,6932,324,645.90,2023-09-08
92264,7633,215,203.31,2023-02-08
92265,1832,720,442.83,2023-09-19
92266,8177,848,333.81,2023-05-16
92267,8379,991,16.59,2023-06-27
92268,4913,394,259.35,2023-10-21
92269,7838,879,990.58,2023-11-30
92270,8108,802,797.93,2023-08-04
92271,10150,98,284.16,2023-12-02
92272,10844,104,540.35,2023-11-19
92273,5293,444,681.64,2023-08-21
92274,10364,764,875.95,2023-09-27
92275,10482,241,625.79,2023-08-16
92276,8657,407,0.69,2023-04-08
92277,6084,923,568.56,2023-02-20
92278,6350,962,742.45,2023-05-05
92279,8025,249,262.66,2023-12-18
92280,5150,919,513.15,2023-07-28
92281,3736,69,932.84,2023-01-23
92282,4027,912,389.72,2023-03-10
92283,6923,160,386.79,2023-11-30
92284,5711,915,80.13,2023-08-05
92285,5052,369,646.40,2023-02-19
92286,4993,226,889.78,2023-10-26
92287,2479,712,819.21,2023-07-25
92288,3170,32,529.27,2023-01-09
92289,9185,836,985.08,2023-08-22
92290,2245,16,671.15,2023-05-20
92291,8557,385,836.54,2023-10-22
92292,5209,5,71.21,2023-01-21
92293,2980,788,570.29,2023-02-15
92294,9513,586,620.27,2023-12-11
92295,4058,861,746.05,2023-11-14
92296,7742,920,250.17,2023-12-17
92297,4393,330,344.09,2023-11-15
92298,10186,180,431.89,2023-02-27
92299,2792,36,920.05,2023-06-11
92300,9069,778,749.87,2023-07-06
92301,10823,358,46.35,2023-02-19
92302,1000,768,582.47,2023-11-07
92303,4313,330,199.65,2023-02-20
92304,3855,816,414.53,2023-04-13
92305,8666,551,83.52,2023-08-07
92306,10690,666,923.36,2023-01-31
92307,10317,114,798.87,2023-01-25
92308,9931,381,527.89,2023-11-22
92309,1194,68,639.29,2023-01-14
92310,5242,45,408.91,2023-04-06
92311,9479,834,816.80,2023-11-23
92312,2882,419,244.61,2023-05-07
92313,7796,425,351.26,2023-01-31
92314,1204,809,735.07,2023-08-19
92315,9568,551,891.75,2023-08-18
92316,2445,464,953.01,2023-12-09
92317,7933,131,149.77,2023-06-29
92318,7089,390,621.79,2023-11-27
92319,4094,51,572.08,2023-04-07
92320,3021,141,660.94,2023-05-15
92321,3482,835,967.68,2023-08-29
92322,4424,769,634.96,2023-05-13
92323,6283,168,285.71,2023-03-14
92324,2286,338,877.11,2023-10-11
92325,8390,24,573.63,2023-07-26
92326,2790,845,445.39,2023-08-05
92327,4660,383,918.86,2023-06-11
92328,9578,798,435.36,2023-08-09
92329,1937,942,521.83,2023-02-22
92330,3999,761,3.07,2023-05-30
92331,9146,824,20.22,2023-03-26
92332,1426,258,835.71,2023-08-29
92333,3533,950,798.16,2023-02-24
92334,2834,508,832.74,2023-05-16
92335,7008,598,365.48,2023-10-27
92336,2640,48,214.94,2023-10-27
92337,8817,556,394.53,2023-11-14
92338,10895,241,332.36,2023-02-15
92339,5046,295,830.93,2023-04-30
92340,6860,10,476.04,2023-01-16
92341,2356,800,905.47,2023-05-09
92342,4958,78,357.99,2023-02-12
92343,3361,637,485.33,2023-02-06
92344,2485,862,211.33,2023-10-19
92345,9494,183,819.74,2023-02-17
92346,4553,249,726.09,2023-10-19
92347,6116,953,532.52,2023-02-10
92348,3640,179,60.48,2023-07-27
92349,7222,483,936.74,2023-11-29
92350,4054,269,406.52,2023-05-15
92351,2567,494,58.50,2023-07-24
92352,1233,112,39.68,2023-10-24
92353,9335,542,436.65,2023-08-08
92354,7089,973,164.39,2023-01-06
92355,4838,516,437.89,2023-12-08
92356,5831,640,962.33,2023-12-24
92357,1485,613,146.56,2023-10-06
92358,4042,810,763.26,2023-05-07
92359,8209,324,324.24,2023-11-14
92360,4838,439,126.98,2023-07-14
92361,8962,426,593.78,2023-09-24
92362,7379,183,422.30,2023-08-14
92363,9078,250,246.28,2023-04-25
92364,7861,833,478.39,2023-10-08
92365,8767,112,975.69,2023-11-20
92366,3477,236,633.42,2023-12-26
92367,6400,638,137.11,2023-02-21
92368,10503,774,131.86,2023-10-24
92369,4681,150,368.31,2023-04-03
92370,5475,505,420.98,2023-08-08
92371,7769,631,251.33,2023-02-08
92372,10970,498,884.47,2023-02-17
92373,9293,478,652.81,2023-12-20
92374,6185,697,794.86,2023-05-21
92375,8989,705,745.42,2023-05-16
92376,3816,763,807.72,2023-04-01
92377,1979,107,826.06,2023-11-13
92378,6234,296,471.22,2023-08-04
92379,9973,934,767.78,2023-02-27
92380,2924,111,945.15,2023-12-27
92381,10361,567,550.64,2023-09-23
92382,1233,826,418.18,2023-11-08
92383,3544,268,739.74,2023-05-17
92384,3745,580,996.69,2023-12-16
92385,4526,535,535.28,2023-01-05
92386,6829,150,587.75,2023-07-14
92387,5809,957,630.88,2023-06-09
92388,2103,432,683.33,2023-10-29
92389,9741,101,66.29,2023-05-23
92390,2625,273,901.74,2023-02-03
92391,5902,686,955.64,2023-11-12
92392,5583,489,526.39,2023-12-22
92393,5729,262,225.57,2023-09-15
92394,6738,996,544.25,2023-04-10
92395,8172,915,562.18,2023-12-05
92396,5654,531,556.02,2023-02-26
92397,9310,202,981.51,2023-09-26
92398,6782,511,309.70,2023-08-06
92399,10121,489,610.50,2023-12-02
92400,1547,451,463.06,2023-03-08
92401,10523,54,363.25,2023-11-07
92402,8546,995,719.15,2023-12-27
92403,7369,40,889.01,2023-12-18
92404,7962,986,410.46,2023-12-06
92405,3377,343,740.49,2023-01-29
92406,7704,144,398.97,2023-10-16
92407,10289,439,4.81,2023-04-18
92408,7400,900,830.97,2023-08-18
92409,9754,781,853.02,2023-02-28
92410,9343,485,667.09,2023-05-15
92411,10729,516,122.00,2023-05-03
92412,4405,61,454.25,2023-11-19
92413,3755,337,663.09,2023-04-13
92414,4123,112,775.19,2023-06-17
92415,1578,266,878.41,2023-03-13
92416,8447,190,906.07,2023-07-26
92417,7714,595,287.47,2023-04-01
92418,9478,90,796.05,2023-10-08
92419,5786,653,599.50,2023-02-04
92420,1212,261,971.84,2023-03-01
92421,10367,509,73.34,2023-05-26
92422,4263,852,230.25,2023-11-19
92423,2611,360,541.44,2023-11-25
92424,9619,452,167.17,2023-09-03
92425,2826,351,568.31,2023-04-25
92426,10923,524,574.08,2023-12-19
92427,8685,310,261.99,2023-09-24
92428,6490,340,887.67,2023-05-29
92429,4727,608,481.35,2023-11-11
92430,6803,881,395.00,2023-10-15
92431,4170,617,386.38,2023-01-27
92432,2061,837,4.03,2023-12-08
92433,5436,716,950.14,2023-04-20
92434,1636,240,390.88,2023-03-25
92435,5344,296,59.69,2023-12-05
92436,7758,162,535.93,2023-03-15
92437,10234,41,610.93,2023-05-03
92438,3088,926,477.38,2023-08-13
92439,3908,29,579.66,2023-11-16
92440,8911,126,69.60,2023-03-13
92441,10913,591,355.75,2023-10-12
92442,3328,315,525.16,2023-04-10
92443,10127,392,994.22,2023-05-03
92444,4728,384,153.85,2023-03-03
92445,1824,979,343.64,2023-03-04
92446,7005,183,794.30,2023-10-05
92447,9410,651,298.97,2023-11-21
92448,7633,63,880.14,2023-01-16
92449,6528,815,234.87,2023-04-10
92450,9806,502,85.49,2023-02-24
92451,2717,445,560.03,2023-11-28
92452,8936,28,125.86,2023-11-17
92453,10689,887,228.26,2023-02-27
92454,5354,87,96.72,2023-02-26
92455,10588,433,769.46,2023-02-15
92456,9837,846,395.15,2023-06-05
92457,2471,588,951.29,2023-03-14
92458,7580,89,677.64,2023-02-13
92459,2847,712,928.55,2023-10-06
92460,10861,673,994.44,2023-05-17
92461,1269,15,583.41,2023-11-10
92462,5806,732,582.47,2023-08-21
92463,2307,866,689.65,2023-05-31
92464,4562,514,614.66,2023-07-27
92465,8135,51,735.73,2023-02-19
92466,5725,346,624.21,2023-12-11
92467,2246,41,86.15,2023-07-21
92468,4327,556,96.94,2023-02-08
92469,7956,542,954.66,2023-12-28
92470,2550,758,769.77,2023-06-14
92471,10641,611,669.43,2023-08-14
92472,8130,172,76.03,2023-09-23
92473,8757,672,462.83,2023-03-26
92474,9939,83,914.79,2023-05-07
92475,6642,999,819.61,2023-04-03
92476,3252,581,784.96,2023-04-05
92477,1592,349,986.03,2023-01-30
92478,7924,813,586.71,2023-05-25
92479,8741,253,208.25,2023-11-12
92480,10950,947,292.01,2023-04-27
92481,10201,45,453.92,2023-07-24
92482,8358,203,582.31,2023-11-12
92483,1804,794,439.85,2023-10-01
92484,5219,935,705.46,2023-03-15
92485,1566,610,442.10,2023-01-07
92486,8450,162,999.06,2023-03-14
92487,8518,262,424.25,2023-01-06
